id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
36,0.058918333053588866,0.04690917669198377,0.18269972801208495,0.04692547587967332,distance,32,63,ball_tree,"{'weights': 'distance', 'n_neighbors': 32, 'leaf_size': 63, 'algorithm': 'ball_tree'}",0.8142131979695432,0.8263959390862944,0.8313008130081301,0.7947154471544715,0.834349593495935,0.8201949981428747,0.014471577757095375,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8154302312440519,0.8251978938533706,0.8319045844122327,0.7944301559140731,0.8360517334934937,0.8206029197834444,0.01482752528522638,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8142131979695432,0.8263959390862944,0.8313008130081301,0.7947154471544715,0.834349593495935,0.8201949981428747,0.014471577757095375,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8110349879173946,0.8239796860594915,0.8305822459221643,0.7900512781661088,0.8336231862015105,0.817854276853334,0.015922875206348032,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17,0.028446769714355467,0.007719104684450065,0.16632723808288574,0.03668602699383307,distance,33,55,ball_tree,"{'weights': 'distance', 'n_neighbors': 33, 'leaf_size': 55, 'algorithm': 'ball_tree'}",0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813499563796024,0.8260543143589385,0.8319609338224956,0.7975373421696903,0.8330487393218602,0.8204201786938017,0.013386053750995771,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8090098711316485,0.824817086313576,0.8303789994483545,0.7931735779588139,0.8305897603891391,0.8175938590483064,0.014522832064569814,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.0488039493560791,0.043960510908698666,0.703450059890747,0.11470903697764787,distance,33,13,brute,"{'weights': 'distance', 'n_neighbors': 33, 'leaf_size': 13, 'algorithm': 'brute'}",0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813499563796024,0.8260543143589385,0.8319609338224956,0.7975373421696903,0.8330487393218602,0.8204201786938017,0.013386053750995771,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8090098711316485,0.824817086313576,0.8303789994483545,0.7931735779588139,0.8305897603891391,0.8175938590483064,0.014522832064569814,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0.02539815902709961,0.018355344465958722,0.5025954723358155,0.07031072911623308,distance,33,30,brute,"{'weights': 'distance', 'n_neighbors': 33, 'leaf_size': 30, 'algorithm': 'brute'}",0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813499563796024,0.8260543143589385,0.8319609338224956,0.7975373421696903,0.8330487393218602,0.8204201786938017,0.013386053750995771,77,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8121827411167513,0.8274111675126904,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8199919524575956,0.013159642382436875,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8090098711316485,0.824817086313576,0.8303789994483545,0.7931735779588139,0.8305897603891391,0.8175938590483064,0.014522832064569814,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.028431463241577148,0.024246914245402252,1.2588929653167724,0.11718931587125596,uniform,42,16,brute,"{'weights': 'uniform', 'n_neighbors': 42, 'leaf_size': 16, 'algorithm': 'brute'}",0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8148832301534944,0.8283766945564622,0.8282154680550196,0.7978538330792254,0.835899669161984,0.821045779001237,0.013428538124931041,61,0.8417388520860459,0.8390531107740973,0.8366268591176236,0.8491474709371076,0.8336934924637542,0.8400519570757258,0.0052675050898314205,0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8101439475300629,0.8242386722393268,0.8281283746619117,0.7918130306762476,0.8323184661407786,0.8173284982496656,0.014776629026922658,76,0.8393849806917958,0.8368804465871634,0.8334789379605358,0.8471471136768564,0.8307382096885685,0.837525937720984,0.005637218910919263
4,0.01840200424194336,0.014090583132011647,1.0688206195831298,0.15195423623780765,uniform,42,65,brute,"{'weights': 'uniform', 'n_neighbors': 42, 'leaf_size': 65, 'algorithm': 'brute'}",0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8148832301534944,0.8283766945564622,0.8282154680550196,0.7978538330792254,0.835899669161984,0.821045779001237,0.013428538124931041,61,0.8417388520860459,0.8390531107740973,0.8366268591176236,0.8491474709371076,0.8336934924637542,0.8400519570757258,0.0052675050898314205,0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8101439475300629,0.8242386722393268,0.8281283746619117,0.7918130306762476,0.8323184661407786,0.8173284982496656,0.014776629026922658,76,0.8393849806917958,0.8368804465871634,0.8334789379605358,0.8471471136768564,0.8307382096885685,0.837525937720984,0.005637218910919263
84,0.05346469879150391,0.023391741921672152,0.5149767875671387,0.07615967779604606,uniform,42,52,kd_tree,"{'weights': 'uniform', 'n_neighbors': 42, 'leaf_size': 52, 'algorithm': 'kd_tree'}",0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8148832301534944,0.8283766945564622,0.8282154680550196,0.7978538330792254,0.835899669161984,0.821045779001237,0.013428538124931041,61,0.8417388520860459,0.8390531107740973,0.8366268591176236,0.8491474709371076,0.8336934924637542,0.8400519570757258,0.0052675050898314205,0.8131979695431472,0.8274111675126904,0.8292682926829268,0.7967479674796748,0.8333333333333334,0.8199917461103545,0.013457553454949181,74,0.841249682499365,0.8384556769113538,0.835195530726257,0.8481462671406805,0.8331640426612493,0.839242239987781,0.00523928516188319,0.8101439475300629,0.8242386722393268,0.8281283746619117,0.7918130306762476,0.8323184661407786,0.8173284982496656,0.014776629026922658,76,0.8393849806917958,0.8368804465871634,0.8334789379605358,0.8471471136768564,0.8307382096885685,0.837525937720984,0.005637218910919263
25,0.02789335250854492,0.02470498612951695,0.9459586620330811,0.11643901505791289,uniform,35,98,brute,"{'weights': 'uniform', 'n_neighbors': 35, 'leaf_size': 98, 'algorithm': 'brute'}",0.8152284263959391,0.833502538071066,0.8252032520325203,0.7936991869918699,0.8323170731707317,0.8199900953324253,0.014666989102082733,77,0.842011684023368,0.840487680975362,0.8372270187912646,0.8499238191975622,0.8397663788725241,0.8418833163720162,0.004307586183448686,0.8160436726727289,0.8331004996840201,0.824886663709389,0.7947168455693611,0.8338343609325878,0.8205164085136174,0.01442531907246525,73,0.842246322787326,0.8412402000642845,0.8384439832017277,0.8509030005819261,0.8399045972122005,0.842547620769493,0.004368933874447147,0.8152284263959391,0.833502538071066,0.8252032520325203,0.7936991869918699,0.8323170731707317,0.8199900953324253,0.014666989102082733,77,0.842011684023368,0.840487680975362,0.8372270187912646,0.8499238191975622,0.8397663788725241,0.8418833163720162,0.004307586183448686,0.8118462465865922,0.8302552596397577,0.8241642557276643,0.7891473514037973,0.8311857921772864,0.8173197811070196,0.015684929558232946,79,0.8403679172696871,0.8392854065328699,0.8355085640274807,0.8490222171687843,0.8376463105772345,0.8403660831152113,0.004627940715678415
10,0.04540610313415527,0.07117752343129538,0.7705471038818359,0.10069144658673139,distance,34,88,brute,"{'weights': 'distance', 'n_neighbors': 34, 'leaf_size': 88, 'algorithm': 'brute'}",0.8121827411167513,0.8263959390862944,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8197889067723164,0.013050985350718922,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813398631137562,0.8254070967393626,0.8319487028554905,0.7970917771876583,0.8328204174157885,0.8201333250671723,0.013451001176141952,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8121827411167513,0.8263959390862944,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8197889067723164,0.013050985350718922,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8088429583552756,0.8237312225613536,0.8305015600986375,0.7931949290632014,0.8304300965081871,0.817340153317331,0.014426428413090593,74,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.051581382751464844,0.03521928153632341,0.17509198188781738,0.04609290751370674,distance,34,85,ball_tree,"{'weights': 'distance', 'n_neighbors': 34, 'leaf_size': 85, 'algorithm': 'ball_tree'}",0.8121827411167513,0.8263959390862944,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8197889067723164,0.013050985350718922,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.813398631137562,0.8254070967393626,0.8319487028554905,0.7970917771876583,0.8328204174157885,0.8201333250671723,0.013451001176141952,80,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8121827411167513,0.8263959390862944,0.8313008130081301,0.7977642276422764,0.8313008130081301,0.8197889067723164,0.013050985350718922,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8088429583552756,0.8237312225613536,0.8305015600986375,0.7931949290632014,0.8304300965081871,0.817340153317331,0.014426428413090593,74,1.0,1.0,1.0,1.0,1.0,1.0,0.0
