id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_samples,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
15,12.21200876235962,3.2036117922809253,1.0138401508331298,0.30553649290232776,789,0.5303030303030303,0.7575757575757577,472,gini,True,"{'n_estimators': 789, 'max_samples': 0.5303030303030303, 'max_features': 0.7575757575757577, 'max_depth': 472, 'criterion': 'gini', 'bootstrap': True}",0.776519052523172,0.8031942297784647,0.8145285935085008,0.7877382792375064,0.8397733127253992,0.8043506935546085,0.021955689726363165,1,0.8250901597114889,0.8185447520927238,0.816741790083709,0.8239536381197682,0.8101738570508693,0.8189008394117119,0.005381207557106842,0.7790105945920509,0.8109711366381985,0.8176584837339277,0.7930814641009285,0.8423409304690345,0.8086125219068281,0.021644795634456995,1,0.828233582421559,0.822660361461045,0.8215598882272961,0.828614778552225,0.8155086207778738,0.8233154462879997,0.004831741513273261,0.776519052523172,0.8031942297784647,0.8145285935085008,0.7877382792375064,0.8397733127253992,0.8043506935546085,0.021955689726363165,1,0.8250901597114889,0.8185447520927238,0.816741790083709,0.8239536381197682,0.8101738570508693,0.8189008394117119,0.005381207557106842,0.7758353976596685,0.8035568267384444,0.8128115513034477,0.7842670085728403,0.8368300434317717,0.8026601655412346,0.021583843885712092,1,0.8244630736368312,0.8177100288461808,0.8163510801516571,0.8236521058267795,0.8075626674673195,0.8179477911857536,0.006090072620993106
18,6.107891416549682,0.5692545871101947,0.36100120544433595,0.05121800691153952,375,0.601010101010101,0.98989898989899,958,gini,True,"{'n_estimators': 375, 'max_samples': 0.601010101010101, 'max_features': 0.98989898989899, 'max_depth': 958, 'criterion': 'gini', 'bootstrap': True}",0.7775489186405767,0.8047398248325606,0.8129829984544049,0.7867078825347759,0.8397733127253992,0.8043505874375434,0.021721114055780137,2,0.8253477588871716,0.8191886670959433,0.8169993560849967,0.824211204121056,0.810560206052801,0.8192614384483937,0.005336239016168457,0.779907093534575,0.8123845025990111,0.8137891486586847,0.7917154364013614,0.8423241767547185,0.80802407158967,0.0213788808088184,2,0.8284533324797161,0.8232782797804978,0.8209659251601634,0.8285777261841724,0.815972081167303,0.8234494689543705,0.004763324385856596,0.7775489186405767,0.8047398248325606,0.8129829984544049,0.7867078825347759,0.8397733127253992,0.8043505874375434,0.021721114055780137,2,0.8253477588871716,0.8191886670959433,0.8169993560849967,0.824211204121056,0.810560206052801,0.8192614384483937,0.005336239016168457,0.7767578962037417,0.8051557794265385,0.8093254016432213,0.7828980823724352,0.8368497590961173,0.8021973837484108,0.021354055453105602,2,0.8246765611365955,0.8183753031270289,0.8148751620224342,0.8237753231990399,0.8080191304839089,0.8179442959938015,0.0061227205244558415
14,6.9572206974029545,0.3798453937931645,0.5889498233795166,0.103535990166836,622,0.6515151515151515,0.7272727272727273,98,gini,True,"{'n_estimators': 622, 'max_samples': 0.6515151515151515, 'max_features': 0.7272727272727273, 'max_depth': 98, 'criterion': 'gini', 'bootstrap': True}",0.776519052523172,0.8047398248325606,0.8129829984544049,0.7877382792375064,0.839258114374034,0.8042476538843356,0.02165047623206722,3,0.8258629572385369,0.8194462330972312,0.8173857050869285,0.8243399871217,0.8109465550547328,0.8195962875198258,0.005319791312002563,0.7790105945920509,0.8122846743973768,0.8138772450016339,0.7932172000572789,0.8416338927202416,0.8080047213537164,0.021180443204118864,3,0.829154087513829,0.8236072734719433,0.8215029014205297,0.8289171279758928,0.8163226925153431,0.8239008165795075,0.004817143646029547,0.776519052523172,0.8047398248325606,0.8129829984544049,0.7877382792375064,0.839258114374034,0.8042476538843356,0.02165047623206722,3,0.8258629572385369,0.8194462330972312,0.8173857050869285,0.8243399871217,0.8109465550547328,0.8195962875198258,0.005319791312002563,0.7758353976596685,0.8051883370650222,0.8091314967153189,0.7842110356118346,0.8363187555465593,0.8021370045196805,0.021164784616642476,3,0.8252524487959667,0.8186544276121541,0.8152152320664068,0.824066424605653,0.8084048053506581,0.8183186676861677,0.006150491750509598
5,1.768671417236328,0.3162465693159698,0.13289804458618165,0.003133987960997214,118,0.7424242424242424,0.7676767676767677,400,gini,True,"{'n_estimators': 118, 'max_samples': 0.7424242424242424, 'max_features': 0.7676767676767677, 'max_depth': 400, 'criterion': 'gini', 'bootstrap': True}",0.7754891864057673,0.8047398248325606,0.8145285935085008,0.7856774858320453,0.839258114374034,0.8039386409905817,0.022374518738343323,4,0.8259917568263782,0.8195750160978751,0.8179008370895042,0.8245975531229878,0.8109465550547328,0.8198023436382955,0.005355282737958539,0.7775686504832074,0.81215857891076,0.8174805895692409,0.7904746058901716,0.8416112374453342,0.8078587324597428,0.022226098754718055,4,0.8290889064248811,0.8235486245301188,0.8223505343019658,0.8290335679147139,0.8151819581837172,0.8238407182710794,0.0051339898633501035,0.7754891864057673,0.8047398248325606,0.8145285935085008,0.7856774858320453,0.839258114374034,0.8039386409905817,0.022374518738343323,4,0.8259917568263782,0.8195750160978751,0.8179008370895042,0.8245975531229878,0.8109465550547328,0.8198023436382955,0.005355282737958539,0.7744286242567378,0.8052141148999116,0.8126851380619902,0.7816730952695482,0.8364078659771145,0.8020817676930605,0.022278843496068495,4,0.8252998505817787,0.8187483250455089,0.817514990912665,0.8241285612544184,0.8087625554309575,0.8188908566450657,0.005882253991623098
9,9.549899196624756,0.47955657908897387,0.5884946823120117,0.07328835460257667,543,0.7474747474747475,0.8989898989898991,916,entropy,True,"{'n_estimators': 543, 'max_samples': 0.7474747474747475, 'max_features': 0.8989898989898991, 'max_depth': 916, 'criterion': 'entropy', 'bootstrap': True}",0.7760041194644696,0.8052550231839258,0.8119526017516744,0.7851622874806801,0.8387429160226687,0.8034233895806839,0.021949284788407342,5,0.8261205564142194,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200083997567653,0.005269309044405567,0.7780670408640484,0.8130403367171586,0.8128835921321025,0.7908247938795115,0.841372175781406,0.8072375878748455,0.02168418764626901,5,0.8294070287696436,0.8240277216203485,0.8219471299437983,0.8292340262551591,0.8167534859634327,0.8242738785104764,0.004753587138172511,0.7760041194644696,0.8052550231839258,0.8119526017516744,0.7851622874806801,0.8387429160226687,0.8034233895806839,0.021949284788407342,5,0.8261205564142194,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200083997567653,0.005269309044405567,0.774939264408918,0.8057098740243334,0.808108073904843,0.7812629469984479,0.8359056397003072,0.8011851598073699,0.02172396414475267,5,0.8255574685096315,0.8190193507635691,0.8159032914233408,0.8244318881331784,0.8088677338086989,0.8187559465276838,0.006073891472385935
8,9.270341062545777,0.7121831288595528,0.6502959251403808,0.11097067277596113,574,0.8181818181818182,0.43434343434343436,638,gini,True,"{'n_estimators': 574, 'max_samples': 0.8181818181818182, 'max_features': 0.43434343434343436, 'max_depth': 638, 'criterion': 'gini', 'bootstrap': True}",0.7739443872296602,0.8052550231839258,0.8140133951571354,0.7846470891293148,0.8387429160226687,0.803320562144541,0.022735347891314484,6,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7761123415616246,0.8127809047518669,0.8149195722410717,0.7889117006989701,0.8413923246295374,0.8068233687766142,0.0226276313392242,9,0.8294689655251899,0.8238366684268098,0.8219621710879337,0.8292880324337931,0.8167704206599488,0.824265251626735,0.004774250100714992,0.7739443872296602,0.8052550231839258,0.8140133951571354,0.7846470891293148,0.8387429160226687,0.803320562144541,0.022735347891314484,6,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7727983229439864,0.805732753828404,0.8104115837862246,0.7810454316292235,0.8358697838900946,0.8011715752155867,0.022451061863840462,6,0.8256171486044067,0.8190662915824769,0.8159029869598344,0.8244209596668225,0.8088672242200369,0.8187749222067154,0.0060858719777668515
6,5.975839328765869,0.6903231581335278,0.4404590606689453,0.06626986446193066,398,0.6818181818181819,0.6262626262626263,870,entropy,True,"{'n_estimators': 398, 'max_samples': 0.6818181818181819, 'max_features': 0.6262626262626263, 'max_depth': 870, 'criterion': 'entropy', 'bootstrap': True}",0.7729145211122554,0.8057702215352911,0.8134981968057702,0.7836166924265843,0.8397733127253992,0.80311458892106,0.02345611132141768,7,0.8259917568263782,0.8198325820991629,0.8179008370895042,0.8245975531229878,0.8112041210560206,0.8199053700388108,0.005268697571750209,0.7752782533563912,0.813258237094624,0.8142306728532015,0.7872372986671341,0.8419940943651854,0.8063997112673074,0.023285474627597457,13,0.82928421325716,0.8239063669786475,0.8220697205276858,0.8291033033919961,0.8163686748062269,0.8241464557923432,0.004813132845858115,0.7729145211122554,0.8057702215352911,0.8134981968057702,0.7836166924265843,0.8397733127253992,0.80311458892106,0.02345611132141768,7,0.8259917568263782,0.8198325820991629,0.8179008370895042,0.8245975531229878,0.8112041210560206,0.8199053700388108,0.005268697571750209,0.7719451584748978,0.8062780790158499,0.8097340499097857,0.7797197483892016,0.8369663873720143,0.8009286846323498,0.023215211658640357,9,0.8254307552954778,0.8190543270215399,0.8157477577218988,0.8241634318038543,0.8087758903151095,0.818634432431576,0.006040859103428296
3,12.167101335525512,0.3030692828006186,1.1910317420959473,0.1768697231452521,786,0.8080808080808082,0.23232323232323235,831,gini,True,"{'n_estimators': 786, 'max_samples': 0.8080808080808082, 'max_features': 0.23232323232323235, 'max_depth': 831, 'criterion': 'gini', 'bootstrap': True}",0.7744593202883625,0.8052550231839258,0.8140133951571354,0.783101494075219,0.8387429160226687,0.8031144297454624,0.022866532373136038,8,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7765970909471591,0.8127809047518669,0.8151108735722564,0.7869508068050819,0.841294500198584,0.8065468352549898,0.02280613123235866,11,0.8295022380307163,0.8239047911473478,0.8220652119764233,0.8291430713875508,0.8167414986365806,0.8242713622357238,0.004749651161796618,0.7744593202883625,0.8052550231839258,0.8140133951571354,0.783101494075219,0.8387429160226687,0.8031144297454624,0.022866532373136038,8,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7733046396454785,0.805732753828404,0.8105369097111561,0.7792400800564026,0.8358393516081973,0.8009307469699276,0.022661134778851306,8,0.8257354486445468,0.819050108116234,0.8158443910690071,0.8243168220967878,0.8088354618606496,0.818756446357445,0.00610927962861734
1,8.9403085231781,0.7296907967171348,1.0346487998962401,0.12721051438798472,600,0.9141414141414141,0.37373737373737376,320,entropy,True,"{'n_estimators': 600, 'max_samples': 0.9141414141414141, 'max_features': 0.37373737373737376, 'max_depth': 320, 'criterion': 'entropy', 'bootstrap': True}",0.7744593202883625,0.8047398248325606,0.8134981968057702,0.783101494075219,0.839258114374034,0.8030113900751893,0.022971331142765596,9,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7765970909471591,0.8121419533191567,0.8144166242142892,0.7877797740288145,0.841338639156557,0.8064548163331953,0.02259582252055718,12,0.8294407800330111,0.823737836213693,0.8220511520764782,0.8293058372443849,0.8164059231689775,0.824188305747309,0.004880849146501151,0.7744593202883625,0.8047398248325606,0.8134981968057702,0.783101494075219,0.839258114374034,0.8030113900751893,0.022971331142765596,9,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7733046396454785,0.8052830740938397,0.8098614360729143,0.7796529706936479,0.8365600476983859,0.8009324336408532,0.022733642843098253,7,0.8256078418281089,0.8190683956447324,0.815875376114618,0.824498204620739,0.8089062158011606,0.8187912068018719,0.006088157135307119
17,7.99990816116333,1.0137638434824559,0.45549721717834474,0.09669937258008506,343,0.8282828282828283,0.9797979797979799,280,entropy,True,"{'n_estimators': 343, 'max_samples': 0.8282828282828283, 'max_features': 0.9797979797979799, 'max_depth': 280, 'criterion': 'entropy', 'bootstrap': True}",0.7744593202883625,0.8047398248325606,0.8119526017516744,0.7836166924265843,0.8397733127253992,0.8029083504049161,0.022915905437135158,10,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7766395161016136,0.8124487666609466,0.8130857452816761,0.7888008855506052,0.8421988782840388,0.806634758375776,0.022618515107227902,10,0.829374902235702,0.8238982829788931,0.82190910207868,0.8291027866327805,0.81647761226547,0.8241525372383052,0.0048120720093543755,0.7744593202883625,0.8047398248325606,0.8119526017516744,0.7836166924265843,0.8397733127253992,0.8029083504049161,0.022915905437135158,10,0.8262493560020608,0.8198325820991629,0.8180296200901481,0.8247263361236317,0.8113329040566645,0.8200341596743336,0.005299355564801032,0.7733675999720917,0.805214178306306,0.8084057823408743,0.7794760621067632,0.8370301938365114,0.8006987633125094,0.022791031107868478,12,0.8256415689519505,0.8190203624063626,0.8159986818998372,0.8243307281225418,0.8088972147871253,0.8187777112335635,0.006055652450479467
