,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
263,antiphon,full,0.9107768390686174,0.7355133445539793,0.9098628645948217,0.9141836563049826,0.9107768390686174,0.7282864208454535,0.741409206734163,0.7355133445539793,linear_svc,interval-dependent,poisson-7
264,antiphon,full,0.5736657737481969,0.5289733108920414,0.5481468834354926,0.6029916585900758,0.5736657737481969,0.49362048835552996,0.5275887671304405,0.5289733108920414,linear_svc,interval-independent,neumes
265,antiphon,full,0.6279620853080569,0.5575859581630199,0.6119894628701349,0.6554520444339977,0.6279620853080569,0.5296445650034222,0.559502310382207,0.5575859581630199,linear_svc,interval-independent,syllables
266,antiphon,full,0.978466927673604,0.9045443616253908,0.9783923015158433,0.9786709255738455,0.978466927673604,0.9037224038350553,0.9060773335429705,0.9045443616253908,linear_svc,interval-independent,words
267,antiphon,full,0.284463218627653,0.2817985092570329,0.12599710381502366,0.0809193227520039,0.284463218627653,0.12390465310419906,0.07941039981948608,0.2817985092570329,linear_svc,interval-independent,1-mer
268,antiphon,full,0.463527714815578,0.45419572012503007,0.3933662287259003,0.48874030959659726,0.463527714815578,0.3843454752611937,0.4690652152696278,0.45419572012503007,linear_svc,interval-independent,2-mer
269,antiphon,full,0.7347001854522975,0.7069006972830008,0.730325686390756,0.7395164399768573,0.7347001854522975,0.700290456069699,0.7088198290033573,0.7069006972830008,linear_svc,interval-independent,3-mer
270,antiphon,full,0.9029466309499279,0.8381822553498437,0.9024617344915628,0.9037770142767145,0.9029466309499279,0.8361802354496284,0.8385193329349993,0.8381822553498437,linear_svc,interval-independent,4-mer
271,antiphon,full,0.9891819493097054,0.8744890598701611,0.9891779643111656,0.9891963082656254,0.9891819493097054,0.8734735916888231,0.8739723297472751,0.8744890598701611,linear_svc,interval-independent,5-mer
272,antiphon,full,0.9917576756645374,0.8910795864390478,0.9917486690259664,0.9917685334586909,0.9917576756645374,0.8899985351189073,0.8914043911563572,0.8910795864390478,linear_svc,interval-independent,6-mer
273,antiphon,full,0.9812487121368226,0.8824236595335417,0.9812072593523983,0.9813781843961177,0.9812487121368226,0.880776295917754,0.8836371524706824,0.8824236595335417,linear_svc,interval-independent,7-mer
274,antiphon,full,0.9633216567071914,0.8514065881221448,0.9631258200828573,0.9639919707926242,0.9633216567071914,0.8481559259155728,0.8559458154571482,0.8514065881221448,linear_svc,interval-independent,8-mer
