,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
0,responsory,full,0.965258025193011,0.9165481270744429,0.965231805950819,0.9653499663651127,0.965258025193011,0.915772436177355,0.9173287553873322,0.9165481270744429,linear_svc,pitch,neumes
1,responsory,full,0.9546932141405933,0.9284020862968232,0.9546296974398946,0.9548179812357049,0.9546932141405933,0.9277984395548206,0.928795896537832,0.9284020862968232,linear_svc,pitch,syllables
2,responsory,full,0.9855749695245835,0.9075391180654339,0.9855759047328403,0.9856257305874935,0.9855749695245835,0.906558451014032,0.9076143341851236,0.9075391180654339,linear_svc,pitch,words
3,responsory,full,0.8760666395774076,0.8677098150782361,0.8759323068271863,0.8762509163017556,0.8760666395774076,0.8667609929023237,0.8669304667930818,0.8677098150782361,linear_svc,pitch,1-mer
4,responsory,full,0.9284843559528647,0.9108582266477003,0.9283822717209445,0.928629817550055,0.9284843559528647,0.9102374437982969,0.9102241486198566,0.9108582266477003,linear_svc,pitch,2-mer
5,responsory,full,0.958553433563592,0.9203413940256046,0.9585250159462233,0.9586651536161507,0.958553433563592,0.9195675757745302,0.9201005891536495,0.9203413940256046,linear_svc,pitch,3-mer
6,responsory,full,0.9920763917106867,0.9127548601232812,0.9920762454941153,0.9920875605237472,0.9920763917106867,0.9116687596705066,0.9132880530315602,0.9127548601232812,linear_svc,pitch,4-mer
7,responsory,full,0.9941080861438439,0.908013276434329,0.9941090174157574,0.9941169437029024,0.9941080861438439,0.9066992097995444,0.9075510514689887,0.908013276434329,linear_svc,pitch,5-mer
8,responsory,full,0.9932954083705811,0.878615457562826,0.9932962476532764,0.9933150158343169,0.9932954083705811,0.8763394118831478,0.8773906793159018,0.878615457562826,linear_svc,pitch,6-mer
9,responsory,full,0.9857781389678992,0.8601232811759127,0.9857904111431876,0.9860298576743063,0.9857781389678992,0.8570551911547571,0.8605806215458097,0.8601232811759127,linear_svc,pitch,7-mer
10,responsory,full,0.9721657862657457,0.8259838786154575,0.9723109050355869,0.9736616486066528,0.9721657862657457,0.8240688543754583,0.8287068286639732,0.8259838786154575,linear_svc,pitch,8-mer
11,responsory,full,0.923811458756603,0.7970602181128497,0.9245239579593231,0.9317106131388471,0.923811458756603,0.7951153959132601,0.8083248899826065,0.7970602181128497,linear_svc,pitch,9-mer
12,responsory,full,0.9181227143437627,0.7733522996680892,0.9199545799871365,0.929725507537321,0.9181227143437627,0.7715073380140475,0.7829135884460441,0.7733522996680892,linear_svc,pitch,10-mer
13,responsory,full,0.8917106867127184,0.7567567567567568,0.8945402130445503,0.9109463502265395,0.8917106867127184,0.7556729784514384,0.7818369608633048,0.7567567567567568,linear_svc,pitch,11-mer
14,responsory,full,0.8768793173506705,0.7230915125651968,0.8799422548499828,0.9018295491107,0.8768793173506705,0.7221612497889162,0.7662454401577862,0.7230915125651968,linear_svc,pitch,12-mer
15,responsory,full,0.8547338480292564,0.6723565670934092,0.8576529859469123,0.8792106955208654,0.8547338480292564,0.6780141642646449,0.7362830300836878,0.6723565670934092,linear_svc,pitch,13-mer
16,responsory,full,0.8701747257212515,0.6690374585111427,0.87443850441323,0.8982471077222017,0.8701747257212515,0.6724668035278487,0.7298277472272042,0.6690374585111427,linear_svc,pitch,14-mer
17,responsory,full,0.8630637952052012,0.6510194404931247,0.869267454238185,0.9013787863951723,0.8630637952052012,0.6560177426059878,0.7296662970942889,0.6510194404931247,linear_svc,pitch,15-mer
18,responsory,full,0.8575782202356765,0.6263632053105738,0.8637941084585338,0.8947511298606882,0.8575782202356765,0.6332956475112311,0.714639325236534,0.6263632053105738,linear_svc,pitch,16-mer
