,genre,subset,train_accuracy,test_accuracy,train_weighted_f1,train_weighted_precision,train_weighted_recall,test_weighted_f1,test_weighted_precision,test_weighted_recall,classifier,representation,segmentation
0,responsory,full,0.9642421779764323,0.9231863442389758,0.9641604245161979,0.9644238059542475,0.9642421779764323,0.9222310666926153,0.9236674723125874,0.9231863442389758,linear_svc,pitch,neumes
1,responsory,full,0.9666802112962211,0.9359886201991465,0.966609226195318,0.9667596315607512,0.9666802112962211,0.9354209642874675,0.9360485532699102,0.9359886201991465,linear_svc,pitch,syllables
2,responsory,full,0.9774481917919545,0.908013276434329,0.9774237358336698,0.9775095932191521,0.9774481917919545,0.9071901970356204,0.9077835298860774,0.908013276434329,linear_svc,pitch,words
3,responsory,full,0.8699715562779358,0.8686581318160266,0.869590869198917,0.8701858032791406,0.8699715562779358,0.8677663661726813,0.8679968073651659,0.8686581318160266,linear_svc,pitch,1-mer
4,responsory,full,0.9355952864689151,0.905642484589853,0.935462528012003,0.9357650407747791,0.9355952864689151,0.905467929408067,0.9061908021757141,0.905642484589853,linear_svc,pitch,2-mer
5,responsory,full,0.9676960585127997,0.9231863442389758,0.9676608725544805,0.9677417089021589,0.9676960585127997,0.9229175792461822,0.923315212259292,0.9231863442389758,linear_svc,pitch,3-mer
6,responsory,full,0.9750101584721658,0.9137031768610716,0.9749743615000005,0.9750584277248562,0.9750101584721658,0.9127173395147469,0.9146268551199102,0.9137031768610716,linear_svc,pitch,4-mer
7,responsory,full,0.995530272247054,0.9103840682788051,0.9955301669653092,0.995536271043184,0.995530272247054,0.9091747117269621,0.9109425079033107,0.9103840682788051,linear_svc,pitch,5-mer
8,responsory,full,0.9934985778138968,0.8952110004741584,0.9934977991119344,0.9935100887607792,0.9934985778138968,0.8937277428372329,0.8967079915146957,0.8952110004741584,linear_svc,pitch,6-mer
9,responsory,full,0.9790735473384803,0.8577524893314367,0.979079557737036,0.9794179218671434,0.9790735473384803,0.8536290650842605,0.8604250557853333,0.8577524893314367,linear_svc,pitch,7-mer
10,responsory,full,0.9817147501015847,0.8283546704599336,0.981831826902813,0.9826577760336761,0.9817147501015847,0.8259318946891969,0.8303414493732864,0.8283546704599336,linear_svc,pitch,8-mer
11,responsory,full,0.9498171475010159,0.7809388335704125,0.9506256377197839,0.9555241193046689,0.9498171475010159,0.7800929257941381,0.7915222961562945,0.7809388335704125,linear_svc,pitch,9-mer
12,responsory,full,0.9276716781796018,0.7558084400189663,0.9296778072457524,0.9404040580040153,0.9276716781796018,0.7554284505423788,0.7800845758615028,0.7558084400189663,linear_svc,pitch,10-mer
13,responsory,full,0.8937423811458757,0.7425320056899004,0.8960219521059634,0.9127341678718807,0.8937423811458757,0.7406628790475475,0.778410338621445,0.7425320056899004,linear_svc,pitch,11-mer
14,responsory,full,0.8726127590410402,0.7045993361782835,0.8756586483324542,0.8971506146026244,0.8726127590410402,0.7031874732011809,0.7469038721875524,0.7045993361782835,linear_svc,pitch,12-mer
15,responsory,full,0.8726127590410402,0.6861071597913703,0.8774814088881794,0.9032992820429514,0.8726127590410402,0.687519953505155,0.7452559758648217,0.6861071597913703,linear_svc,pitch,13-mer
16,responsory,full,0.8486387647297846,0.6538643907064959,0.8522150695796077,0.877272407753119,0.8486387647297846,0.6538598654117772,0.7186976990253641,0.6538643907064959,linear_svc,pitch,14-mer
17,responsory,full,0.8652986590816741,0.6434329065908013,0.8712639079441409,0.9011060524303978,0.8652986590816741,0.6466738615509885,0.7221464451793277,0.6434329065908013,linear_svc,pitch,15-mer
18,responsory,full,0.8571718813490451,0.6050260787102892,0.8632142062422444,0.8919620945176248,0.8571718813490451,0.6130178590907875,0.6901840132913382,0.6050260787102892,linear_svc,pitch,16-mer
19,responsory,full,0.9973587972368956,0.8572783309625415,0.9973584852705603,0.9973628497084289,0.9973587972368956,0.8559223023967508,0.8572198732503913,0.8572783309625415,linear_svc,pitch,poisson-3
20,responsory,full,0.9979683055668428,0.7980085348506402,0.9979684118686781,0.997974909124047,0.9979683055668428,0.7935595456183202,0.796990530354692,0.7980085348506402,linear_svc,pitch,poisson-5
21,responsory,full,0.8711905729378302,0.6557610241820768,0.865765178348708,0.8783276071776296,0.8711905729378302,0.6345420809318449,0.6364718924323322,0.6557610241820768,linear_svc,pitch,poisson-7
22,responsory,full,0.9644453474197481,0.8577524893314367,0.9643738943532036,0.964678809247127,0.9644453474197481,0.8543883809939287,0.8564713641614335,0.8577524893314367,linear_svc,interval-dependent,neumes
23,responsory,full,0.9869971556277936,0.894262683736368,0.986992114005151,0.9870470932967975,0.9869971556277936,0.8929473952915279,0.8946003204266834,0.894262683736368,linear_svc,interval-dependent,syllables
24,responsory,full,0.9869971556277936,0.8700806069227122,0.9869829187038703,0.9870595409594879,0.9869971556277936,0.8691783337803614,0.8708554561977131,0.8700806069227122,linear_svc,interval-dependent,words
25,responsory,full,0.5729378301503454,0.5576102418207681,0.5522396165971514,0.5897063568667735,0.5729378301503454,0.5332724447927096,0.5352715421021806,0.5576102418207681,linear_svc,interval-dependent,1-mer
26,responsory,full,0.814303128809427,0.7444286391654813,0.8125843018046794,0.8147182431587895,0.814303128809427,0.7410174978820417,0.74217681931293,0.7444286391654813,linear_svc,interval-dependent,2-mer
27,responsory,full,0.9274685087362861,0.8041725936462779,0.9273423810014997,0.9279383424001273,0.9274685087362861,0.8017707815990157,0.8037721055553414,0.8041725936462779,linear_svc,interval-dependent,3-mer
28,responsory,full,0.9861844778545307,0.8373636794689426,0.9861857963705398,0.9862296637690738,0.9861844778545307,0.835178744077322,0.839379837900198,0.8373636794689426,linear_svc,interval-dependent,4-mer
29,responsory,full,0.9770418529053231,0.8297771455666193,0.9769378790413825,0.9773715319331079,0.9770418529053231,0.824353117991373,0.8347963354357314,0.8297771455666193,linear_svc,interval-dependent,5-mer
30,responsory,full,0.9979683055668428,0.8302513039355145,0.9979683536485219,0.9979714738666525,0.9979683055668428,0.8276549016287483,0.8287939865334469,0.8302513039355145,linear_svc,interval-dependent,6-mer
31,responsory,full,0.9947175944737912,0.8108108108108109,0.9947223832689714,0.9947527959213709,0.9947175944737912,0.8074672430159441,0.8094613539382752,0.8108108108108109,linear_svc,interval-dependent,7-mer
32,responsory,full,0.9772450223486387,0.7719298245614035,0.9774939212085095,0.978627461368628,0.9772450223486387,0.7669694274368182,0.7715077588831585,0.7719298245614035,linear_svc,interval-dependent,8-mer
33,responsory,full,0.9229987809833401,0.7534376481744903,0.9237980526680644,0.9308664373303832,0.9229987809833401,0.7507592633054807,0.7694634991976096,0.7534376481744903,linear_svc,interval-dependent,9-mer
34,responsory,full,0.9043071921982934,0.7316263632053106,0.9059738992491094,0.9178819640081202,0.9043071921982934,0.7308235084057589,0.758514467374769,0.7316263632053106,linear_svc,interval-dependent,10-mer
35,responsory,full,0.8919138561560341,0.7159791370317686,0.8948685376979074,0.9121111018781428,0.8919138561560341,0.7173150394765008,0.75540499696749,0.7159791370317686,linear_svc,interval-dependent,11-mer
36,responsory,full,0.8760666395774076,0.6780464675201517,0.8802205105962758,0.9046798159608926,0.8760666395774076,0.6806239710245388,0.7301554321396253,0.6780464675201517,linear_svc,interval-dependent,12-mer
37,responsory,full,0.8551401869158879,0.6448553816974869,0.8596985119307973,0.8845809120352385,0.8551401869158879,0.6467775844984033,0.6979959192492485,0.6448553816974869,linear_svc,interval-dependent,13-mer
38,responsory,full,0.8531084924827306,0.620199146514936,0.8569714722608777,0.8830175246174473,0.8531084924827306,0.6205614102473546,0.6930322866308336,0.620199146514936,linear_svc,interval-dependent,14-mer
39,responsory,full,0.8496546119463633,0.6135609293504031,0.8552113514117418,0.8849915163052836,0.8496546119463633,0.6169707839577842,0.705396405172357,0.6135609293504031,linear_svc,interval-dependent,15-mer
40,responsory,full,0.8401056481105241,0.577524893314367,0.8462077312692734,0.8842010248682198,0.8401056481105241,0.5816800840431241,0.6912745906136776,0.577524893314367,linear_svc,interval-dependent,16-mer
41,responsory,full,0.9498171475010159,0.6955903271692745,0.9496613982906685,0.9507254618064811,0.9498171475010159,0.6802188096103028,0.6872241371156967,0.6955903271692745,linear_svc,interval-dependent,poisson-3
42,responsory,full,0.9792767167817961,0.6505452821242295,0.9793037518214147,0.9795102358609383,0.9792767167817961,0.6340374742651652,0.648363556695957,0.6505452821242295,linear_svc,interval-dependent,poisson-5
43,responsory,full,0.951239333604226,0.5827406353722143,0.9509945217448758,0.9526518409030691,0.951239333604226,0.5667144808008586,0.5882436569451114,0.5827406353722143,linear_svc,interval-dependent,poisson-7
44,responsory,full,0.9234051198699715,0.7975343764817449,0.922978175141933,0.9240762489054101,0.9234051198699715,0.7937511696988185,0.797237973497598,0.7975343764817449,linear_svc,interval-independent,neumes
45,responsory,full,0.9809020723283218,0.8634423897581792,0.9808913077079733,0.9810018839656702,0.9809020723283218,0.8613013751274611,0.8636081687511251,0.8634423897581792,linear_svc,interval-independent,syllables
46,responsory,full,0.9603819585534336,0.8582266477003319,0.9601520550110079,0.9608936286590857,0.9603819585534336,0.85507923575182,0.8615833011222439,0.8582266477003319,linear_svc,interval-independent,words
47,responsory,full,0.20642015440877692,0.21621621621621623,0.07063754694486943,0.04260928014614331,0.20642015440877692,0.07687687687687687,0.04674945215485756,0.21621621621621623,linear_svc,interval-independent,1-mer
48,responsory,full,0.42726533929297034,0.4310099573257468,0.3832564357389453,0.40416683448589025,0.42726533929297034,0.3827304890022202,0.3914466046408845,0.4310099573257468,linear_svc,interval-independent,2-mer
