id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_004827,.²³₃⁷³₁₂ .₂₂²³₁₂²¹₁ .₁¹₁¹ .²²₂₂₁¹² .²₂₂₁¹²₂₁₂-³₁¹₁₂ .³²²₂ .-² .₂₂₁¹²₂²² . .³₁¹²²₄₁ .₂²³₁¹₁₂,. . .₃⁷³₁ . . .₂² .₁₂ .¹₁ .₁¹₁ . . .²₂₂₁ .² .²₂₂₁¹²₂₁ .-³₁¹ .₂ . .²² . . .² . .₂₁¹²₂²² . . .₁ . .² .₁ .₂²³₁¹ .₂,. . .₃ .³₁ . . .₂² .₁₂ .¹ . .₁ .₁ . . .²₂ .₁ .² .²₂₂₁ .²₂₁ .-³₁ . .₂ . .²² . . .² . .₂₁ .²₂ .² . . .₁ . .² .₁ .₂ . .₁¹ .₂,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,.² .₃ .³ .₂ .₂ .² .₁ .² .₁ .₁ .₁ .- .² .₂ .¹ .- .₂ .₁ .² .₁ .- .₁ .₁ .- .² .₂ .- .- .₂ .¹ .₂ .² .² .₁ .² .₄ .₂ .² .₁ .₁ .,.²³ .⁷³ .₂- .₂² .₁₂ .¹₁ .₁¹ .¹- .²₂ .₁¹ .-² .₂₁ .²₂ .₂- .₁¹ .₂- .²² .-- .-₂ .₁¹ .₂² .₉² .₁¹ .²₄ .₂₂ .³₁ .₁₂,.²³₃ .³₁₂ .₂₂² .₁₂² .₁₄₁ .₁¹- .²₂₂ .¹²- .₂₂₁ .²₂₁ .-³₁ .₁₂- .²²₂ .-²- .₂₁¹ .₂²² .²³₁ .²²₄ .₂₂² .₁¹₁ .,.²³₃⁷ .₁₂-₂ .²³₁₂ .¹₁₄₁ .₁¹-² .₂₂₁¹ .-²₂₂ .¹²₂₁ .-³₁¹ .₂-³² .₂--² .₂₂₁¹ .₂²²₉ .³₁¹² .₄₁₂₂ .³₁¹₁ .,.²³₃⁷³ .₂-₂₂² .₁₂²¹₁ .₁¹₁¹- .²₂₂₁¹ .-²₂₂₁ .²₂₁₂- .₁¹₁₂- .²²₂-- .-₂₂₁¹ .₂²²₉² .₁¹²²₄ .₂₂²³₁ .₁₂,.²³₃⁷³₁ .-₂₂²³₁ .²¹₁₄₁¹ .¹-²²₂₂ .¹²-²₂₂ .¹²₂₁₂- .₁¹₁₂-³ .²₂--²- .₂₁¹²₂² .₉²³₁¹² .₄₁₂₂²³ .¹₁₂,.²³₃⁷³₁₂ .₂₂²³₁₂² .₁₄₁¹₁¹- .²₂₂₁¹²- .₂₂₁¹²₂₁ .-³₁¹₁₂- .²²₂--²- .₂₁¹²₂²² .²³₁¹²²₄ .₂₂²³₁¹₁ .,.²³₃⁷³₁₂- .₂²³₁₂²¹₁ .₁¹₁¹-²²₂ .₁¹²-²₂₂₁ .²₂₁₂-³₁¹ .₂-³²²₂-- .-₂₂₁¹²₂² .₉²³₁¹²²₄ .₂₂²³₁¹₁₂,.²³₃⁷³₁₂-₂ .²³₁₂²¹₁₄₁ .₁¹-²²₂₂₁¹ .-²₂₂₁¹²₂₁ .-³₁¹₁₂-³² .₂--²-₂₂₁¹ .₂²²₉²³₁¹² .₄₁₂₂²³₁¹₁ .,.²³₃⁷³₁₂-₂₂ .³₁₂²¹₁₄₁¹₁ .-²²₂₂₁¹²-² .₂₁¹²₂₁₂-³₁ .₁₂-³²²₂--² .₂₂₁¹²₂²²₉² .₁¹²²₄₁₂₂²³ .¹₁₂,.²³₃⁷³₁₂-₂₂² .₁₂²¹₁₄₁¹₁¹- .²₂₂₁¹²-²₂₂₁ .²₂₁₂-³₁¹₁₂- .²²₂--²-₂₂₁¹ .₂²²₉²³₁¹²²₄ .₂₂²³₁¹₁₂,.²³₃⁷³₁₂-₂₂²³ .₂²¹₁₄₁¹₁¹-²² .₂₁¹²-²₂₂₁¹²₂ .₂-³₁¹₁₂-³²²₂ .-²-₂₂₁¹²₂²²₉ .³₁¹²²₄₁₂₂²³₁ .₁₂,.²³₃⁷³₁₂-₂₂²³₁ .²¹₁₄₁¹₁¹-²²₂₂ .¹²-²₂₂₁¹²₂₁₂- .₁¹₁₂-³²²₂--²- .₂₁¹²₂²²₉²³₁¹² .₄₁₂₂²³₁¹₁₂,.²³₃⁷³₁₂-₂₂²³₁₂ .¹₁₄₁¹₁¹-²²₂₂₁¹ .-²₂₂₁¹²₂₁₂-³₁¹ .₂-³²²₂--²-₂₂₁¹ .₂²²₉²³₁¹²²₄₁₂₂ .³₁¹₁₂,.²³₃⁷³₁₂-₂₂²³₁₂² .₁₄₁¹₁¹-²²₂₂₁¹²- .₂₂₁¹²₂₁₂-³₁¹₁₂- .²²₂--²-₂₂₁¹²₂²² .²³₁¹²²₄₁₂₂²³₁¹₁ .,.² .₃⁷ .₁₂-₂ .²³ .₂²¹ .₄₁¹₁ .-²²₂ . .¹²- .₂ .₁ .² .₁₂ .³ . .₁ .- .² .₂--² .₂₂₁ .²₂² .₉ .³ . .²²₄₁ .₂² .₁¹ .₂,.²³₃⁷³₁₂ .₂₂² .₁₂² .₁₄₁ .₁¹-²²₂₂₁¹²- .₂₂₁¹²₂ .₂-³ .¹₁ .-³² .₂-- .-₂₂₁¹² .²²₉²³₁ .²² .₁₂₂²³₁ .₁₂,.²³₃⁷³₁ .-₂₂²³ .₂²¹₁ .₁¹₁ .-²²₂ .₁¹²-²₂₂ .¹²₂₁₂- .₁¹₁₂-³²² .--²-₂₂₁¹² .²²₉²³₁¹² .₄₁ .₂²³₁ .₁₂
chant_005434,.⁴₂₂⁴²¹²₂ .³ .₃₂⁵²₂ .₅⁵- .⁷--₁-₂₂⁵-- .₂-₁₂-₂₂²²²¹₁ .₂₂₂₁¹⁶₆- . .⁷²₂⁵₃₂₃²¹²₅³ . . .⁷ .₁₂³--²₂- . .₁₄²₂- .₁₂-²¹²₂- .₁₂³ .²₂ .⁷-₃¹²₂₁₂₂⁵₁₉⁵²₅₂⁵²³₁³₂₁¹₃₂₃³²₅²¹₇⁴³⁴₂₂₃₄⁴³²-₂₇,. .₂₂⁴²¹² . .³ .₃₂⁵ .₂ .₅⁵ . .⁷- .₁-₂₂⁵- . .₂-₁₂ .₂₂ .²²¹₁ .₂₂₂ .¹⁶₆ . . .⁷² . .₃₂₃²¹² .³ . . . . .₁₂³ .-²₂ . . .₁₄²₂ . .₁₂ .²¹²₂ . .₁₂³ .² . .⁷ .₃¹²₂₁₂₂⁵₁₉⁵²₅₂⁵²³₁³₂₁¹₃₂₃³²₅²¹₇⁴³⁴₂₂₃₄⁴³²-₂ .,. .₂₂ .²¹² . .³ .₃₂⁵ .₂ .₅⁵ . .⁷- .₁-₂₂⁵- . .₂-₁₂ .₂₂ .²²¹₁ .₂₂₂ .¹⁶₆ . . .⁷² . .₃₂ .²¹² .³ . . . . .₁₂³ .-²₂ . . .₁₄ .₂ . .₁₂ .²¹ .₂ . .₁₂³ .² . .⁷ . .¹ .₂₁₂₂ .₁ .⁵ .₅₂⁵ .³₁ .₂₁ .₃₂ .³ .₅ .¹₇ .³ .₂₂₃ .⁴³ .-₂ .,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,.⁴ .₂ .² .² .₃ .- .₂ .² .² .⁵ .₉ .- .₁ .₂ .⁵ .- .₂ .₁ .- .₂ .² .¹ .- .₂ .₁ .⁶ .- .- .² .⁵ .₂ .² .² .³ .- .⁷ .₁ .³ .- .₂ .- .₁ .² .- .₁ .- .¹ .₂ .- .₂ .- .₂ .⁷ .₃ .² .₁ .₂ .₁ .⁵ .₅ .⁵ .³ .³ .₁ .₃ .₃ .² .² .₇ .³ .₂ .₃ .⁴ .² .₂ .,.⁴₂ .⁴² .²₂ .³- .₂⁵ .₂² .⁵- .⁷- .₁- .₂⁵ .-² .-₁ .-₂ .²² .¹₁ .₂₂ .₁¹ .₆- .-⁷ .₂⁵ .₂₃ .¹² .³- .₇⁷ .₁₂ .-- .₂- .⁵₁ .²₂ .-₁ .-² .²₂ .-₁ .³- .₂- .-₃ .²₂ .₂₂ .₁₉ .²₅ .⁵² .₁³ .₁¹ .₂₃ .²₅ .¹₇ .³⁴ .₂₃ .⁴³ .-₂ .,.⁴₂₂ .²¹² .₃³- .₂⁵² .²₅⁵ .₉⁷- .₁-₂ .⁵-- .₂-₁ .-₂₂ .²²¹ .-₂₂ .₁¹⁶ .--- .²₂⁵ .₂₃² .²₅³ .-₇⁷ .₁₂³ .-²₂ .-⁵₁ .²₂- .₁₂- .¹²₂ .-₁₂ .-²₂ .⁷-₃ .²₂₁ .₂⁵₁ .⁵²₅ .⁵²³ .³₂₁ .₃₂₃ .²₅² .₇⁴³ .₂₂₃ .⁴³² .₂₇,.⁴₂₂⁴ .¹²₂₃ .-₃₂⁵ .₂²₅⁵ .₉⁷-- .-₂₂⁵ .-²₂- .₂-₂₂ .²²¹₁ .₂₂₂₁ .⁶₆-- .⁷²₂⁵ .₂₃²¹ .₅³-- .⁷-₁₂ .--²₂ .-⁵₁₄ .₂--₁ .-²¹² .--₁₂ .-²₂- .-₃¹² .₁₂₂⁵ .₉⁵²₅ .⁵²³₁ .₂₁¹₃ .₃³²₅ .¹₇⁴³ .₂₂₃₄ .³²-₂ .,.⁴₂₂⁴² .²₂₃³- .₂⁵²₂² .⁵-₉⁷- .₁-₂₂⁵ .-²₂-₁ .-₂₂²² .¹₁-₂₂ .₁¹⁶₆- .-⁷²₂⁵ .₂₃²¹² .³--₇⁷ .₁₂³-- .₂--⁵₁ .²₂--₁ .-²¹²₂ .-₁₂³- .₂-⁷-₃ .²₂₁₂₂ .₁₉⁵²₅ .⁵²³₁³ .₁¹₃₂₃ .²₅²¹₇ .³⁴₂₂₃ .⁴³²-₂ .,.⁴₂₂⁴²¹ .₂₃³-₃₂ .²₂²₅⁵- .⁷--₁-₂ .⁵--²₂- .₂-₂₂²² .¹₁-₂₂₂ .¹⁶₆--- .²₂⁵₃₂₃ .¹²₅³-- .⁷-₁₂³- .²₂--⁵₁ .²₂--₁₂ .²¹²₂-- .₂³-²₂- .-₃¹²₂₁ .₂⁵₁₉⁵² .₂⁵²³₁³ .₁¹₃₂₃³ .₅²¹₇⁴³ .₂₂₃₄⁴³ .-₂₇,.⁴₂₂⁴²¹² .₃³-₃₂⁵² .²₅⁵-₉⁷- .₁-₂₂⁵-- .₂-₁₂-₂₂ .²²¹₁-₂₂ .₁¹⁶₆--- .²₂⁵₃₂₃² .²₅³--₇⁷ .₁₂³--²₂ .-⁵₁₄²₂- .₁₂-²¹²₂ .-₁₂³-²₂ .⁷-₃¹²₂₁ .₂⁵₁₉⁵²₅ .⁵²³₁³₂₁ .₃₂₃³²₅² .₇⁴³⁴₂₂₃ .⁴³²-₂₇,.⁴₂₂⁴²¹²₂ .³-₃₂⁵²₂² .⁵-₉⁷--₁- .₂⁵--²₂-₁ .-₂₂²²²¹₁ .₂₂₂₁¹⁶₆- .-⁷²₂⁵₃₂₃ .¹²₅³--₇⁷ .₁₂³--²₂- .⁵₁₄²₂--₁ .-²¹²₂--₁ .³-²₂-⁷-₃ .²₂₁₂₂⁵₁₉ .²₅₂⁵²³₁³ .₁¹₃₂₃³²₅ .¹₇⁴³⁴₂₂₃ .⁴³²-₂₇,.⁴₂₂⁴²¹²₂₃ .-₃₂⁵²₂²₅⁵ .₉⁷--₁-₂₂⁵ .-²₂-₁₂-₂₂ .²²¹₁-₂₂₂₁ .⁶₆---⁷²₂⁵ .₂₃²¹²₅³-- .⁷-₁₂³--²₂ .-⁵₁₄²₂--₁ .-²¹²₂--₁₂ .-²₂-⁷-₃¹² .₁₂₂⁵₁₉⁵²₅ .⁵²³₁³₂₁¹₃ .₃³²₅²¹₇⁴³ .₂₂₃₄⁴³²-₂ .,.⁴₂₂⁴²¹²₂₃³ .₃₂⁵²₂²₅⁵-₉ .--₁-₂₂⁵--² .-₁₂-₂₂²²²¹ .-₂₂₂₁¹⁶₆-- .⁷²₂⁵₃₂₃²¹² .³--₇⁷-₁₂³- .²₂--⁵₁₄²₂- .₁₂-²¹²₂--₁ .³-²₂-⁷-₃¹² .₁₂₂⁵₁₉⁵²₅₂ .²³₁³₂₁¹₃₂₃ .²₅²¹₇⁴³⁴₂₂ .₄⁴³²-₂₇,.⁴₂₂⁴²¹²₂₃³- .₂⁵²₂²₅⁵-₉⁷- .₁-₂₂⁵--²₂-₁ .-₂₂²²²¹₁-₂₂ .₁¹⁶₆---⁷²₂⁵ .₂₃²¹²₅³--₇⁷ .₁₂³--²₂--⁵₁ .²₂--₁₂-²¹²₂ .-₁₂³-²₂-⁷-₃ .²₂₁₂₂⁵₁₉⁵²₅ .⁵²³₁³₂₁¹₃₂₃ .²₅²¹₇⁴³⁴₂₂₃ .⁴³²-₂₇,.⁴₂₂⁴²¹²₂₃³-₃ .⁵²₂²₅⁵-₉⁷--₁ .₂₂⁵--²₂-₁₂-₂ .²²²¹₁-₂₂₂₁¹⁶ .---⁷²₂⁵₃₂₃²¹ .₅³--₇⁷-₁₂³-- .₂--⁵₁₄²₂--₁₂ .²¹²₂--₁₂³-²₂ .⁷-₃¹²₂₁₂₂⁵₁₉ .²₅₂⁵²³₁³₂₁¹₃ .₃³²₅²¹₇⁴³⁴₂₂ .₄⁴³²-₂₇,.⁴₂₂⁴²¹²₂₃³-₃₂ .²₂²₅⁵-₉⁷--₁-₂ .⁵--²₂-₁₂-₂₂²² .¹₁-₂₂₂₁¹⁶₆--- .²₂⁵₃₂₃²¹²₅³-- .⁷-₁₂³--²₂--⁵₁ .²₂--₁₂-²¹²₂-- .₂³-²₂-⁷-₃¹²₂₁ .₂⁵₁₉⁵²₅₂⁵²³₁³ .₁¹₃₂₃³²₅²¹₇⁴³ .₂₂₃₄⁴³²-₂₇,.⁴₂₂⁴²¹²₂₃³-₃₂⁵ .₂²₅⁵-₉⁷--₁-₂₂⁵ .-²₂-₁₂-₂₂²²²¹₁ .₂₂₂₁¹⁶₆---⁷²₂⁵ .₂₃²¹²₅³--₇⁷-₁₂ .--²₂--⁵₁₄²₂--₁ .-²¹²₂--₁₂³-²₂- .-₃¹²₂₁₂₂⁵₁₉⁵²₅ .⁵²³₁³₂₁¹₃₂₃³²₅ .¹₇⁴³⁴₂₂₃₄⁴³²-₂ .,.⁴₂₂⁴²¹²₂₃³-₃₂⁵² .²₅⁵-₉⁷--₁-₂₂⁵-- .₂-₁₂-₂₂²²²¹₁-₂₂ .₁¹⁶₆---⁷²₂⁵₃₂₃² .²₅³--₇⁷-₁₂³--²₂ .-⁵₁₄²₂--₁₂-²¹²₂ .-₁₂³-²₂-⁷-₃¹²₂₁ .₂⁵₁₉⁵²₅₂⁵²³₁³₂₁ .₃₂₃³²₅²¹₇⁴³⁴₂₂₃ .⁴³²-₂₇,.⁴₂₂ .² .² .₃³ .₃₂⁵² .² .⁵-₉ .-- . .₂₂ .- .² . .₁ .- .₂ .² .¹₁ . .₂₂ .¹⁶₆ .--⁷ .₂ .₃₂₃² .² .³ .- .⁷ .₁₂ .-- .₂--⁵ .₄²₂- .₁ .-² . .₂- . .₂ . .² .-⁷- .¹²₂ .₂₂⁵₁ .⁵² .₂⁵ . .₁³ .₁ .₃ .₃ .²₅² . .⁴³⁴ .₂₃ . .³²- . .,.⁴₂₂⁴ .¹²₂ .³-₃₂ .² .²₅ .-₉⁷-- .-₂₂⁵ .- .₂-₁ .-₂₂²² .¹₁- .₂₂₁¹ .₆--- .²₂⁵₃ .₃² .² .³- .₇⁷-₁₂ .-- .₂--⁵₁ .²₂--₁₂-²¹ .₂--₁ .³-² .-⁷-₃ .²₂₁₂ .⁵₁₉ .²₅₂⁵² .₁³₂ .¹₃₂₃³²₅ .¹ .⁴³⁴₂ .₃₄⁴³ .-₂₇,.⁴₂₂⁴²¹² .₃³-₃₂ .²₂²₅⁵-₉ .--₁- .₂⁵--²₂-₁ .-₂₂² .²¹₁- .₂₂₁¹⁶₆- .-⁷²₂⁵₃₂₃² .²₅³--₇⁷- .₂³--²₂--⁵ .₄²₂--₁₂-²¹ .₂--₁₂³ .²₂-⁷-₃ .²₂₁₂₂⁵₁ .⁵²₅₂ .² .₁³₂₁ .₃₂₃³² .²¹₇⁴³⁴ .₂₃₄⁴³² .₂₇
chant_008650,.²--₂₂²²₂² .₂ . .²³-₁¹²₂²²₂- .--₃³ .²²₄-₁₄²³₅²₂-₂ .⁴³-₁¹²₂₁₂²¹₁₂ .-²²₂₂²-₂ .² . .-²³₁₂³₃₂ .³₁¹₁₄²³₁¹ .₂-²₂-₃¹₁ .⁵- . .₃ .₂ .₄²³₃₂²₂₂²-₂ . .₂²²³ .₁₂-²¹₁₂²¹ .₁¹²₂₁₂²₄₂ .²-₄²²₂₂² .-²²₂₂²-₂,.² . .₂₂²²₂² .₂ . .²³ .₁¹²₂²²₂ . . . . .³ .²²₄-₁ .²³₅²₂-₂ .⁴ .-₁¹²₂₁₂²¹₁₂ . .²²₂₂² .₂ .² . . .²³₁₂³ .₂ .³₁¹ .₄ . .₁¹ .₂ .²₂-₃¹₁ .⁵ . . . . . . .₄²³₃₂²₂₂² .₂ . .₂ . .³ .₁₂ .²¹₁₂²¹ .₁¹²₂₁₂²₄₂ .² .₄²²₂₂² . .²²₂₂² .₂,.² . .₂₂ .²₂² .₂ . .²³ .₁ .²₂ .²₂ . . . . .³ . .²₄ .₁ . .³₅ .₂ .₂ .⁴ .- .¹²₂₁₂ .¹₁₂ . .²²₂₂² .₂ .² . . .²³₁₂³ .₂ .³₁¹ .₄ . .₁¹ .₂ .²₂- .¹₁ .⁵ . . . . . . .₄ .³ .₂ .₂₂² .₂ . .₂ . .³ .₁₂ .²¹₁₂ .¹ . .¹²₂₁ .²₄₂ .² . .²²₂₂² . .²²₂₂² .₂,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,.² .- .₂ .² .² .₂ .- .³ .₁ .² .² .₂ .- .- .³ .² .₄ .₁ .² .₅ .₂ .₂ .⁴ .- .¹ .₂ .₂ .¹ .₂ .- .² .₂ .- .- .₂ .- .³ .₂ .₃ .⁷ .₁ .₁ .² .₁ .₁ .- .₂ .₃ .₁ .⁵ .- .₃ .₂ .₄ .³ .₂ .₂ .² .₂ .₂ .² .³ .₁ .- .¹ .₂ .¹ .₁ .² .₁ .² .₂ .² .₄ .² .₂ .- .² .₂ .² .₂,.²- .₂₂ .²₂ .-₂ .-² .-₁ .²₂ .²₂ .-- .₃³ .²² .-₁ .²³ .²₂ .₂- .³- .¹² .₁₂ .¹₁ .₂- .²₂ .²- .-² .-- .³₁ .³₃ .⁷³ .¹₁ .²³ .¹₁ .-² .-₃ .₁₂ .-- .₃⁵ .₁₄ .³₃ .²₂ .²- .⁴₂ .²² .-₁ .-² .₁₂ .¹- .¹² .₁₂ .₄₂ .²- .²² .₂² .-² .₂₂ .-₂,.²-- .₂²² .²-₂ .-²³ .₁¹² .²²₂ .--- .³₂² .₄-₁ .²³₅ .₂-₂ .⁴³- .¹²₂ .₂²¹ .₂₂- .²₂₂ .-₂- .₂-- .³₁₂ .₃₂⁷ .₁¹₁ .²³₁ .₁₂- .₂-₃ .₁₂⁵ .-₂₃ .₂₁₄ .³₃₂ .₂₂² .₂⁴₂ .²²³ .₁₂- .¹₁₂ .¹-₁ .²₂₁ .²₄₂ .²-₄ .²₂₂ .--² .₂₂² .₂,.²--₂ .²²₂² .₂--² .-₁¹² .²²₂- .--₃³ .²²₄- .₄²³₅ .₂-₂- .³-₁¹ .₂₁₂² .₁₂₂- .²₂₂² .₂-²₂ .-²³₁ .³₃₂⁷ .₁¹₁₄ .³₁¹₁ .-²₂- .¹₁₂⁵ .-₂₃⁵ .₁₄²³ .₂²₂₂ .-₂⁴₂ .²²³- .₂-²¹ .₂²¹- .¹²₂₁ .²₄₂² .-₄²² .₂²-- .²₂₂² .₂,.²--₂₂ .²₂²-₂ .-²³-₁ .²₂²²₂ .---₃³ .²²₄-₁ .²³₅²₂ .₂-⁴³- .¹²₂₁₂ .¹₁₂₂- .²₂₂²- .-²₂-- .³₁₂³₃ .⁷³₁¹₁ .²³₁¹₁ .-²₂-₃ .₁₂⁵-- .₃⁵₂₁₄ .³₃₂²₂ .²-₂⁴₂ .²²³-₁ .-²¹₁₂ .¹-₁¹² .₁₂²₄₂ .²-₄²² .₂²--² .₂₂²-₂,.²--₂₂² .₂²-₂-- .³-₁¹²₂ .²₂---- .³₂²²₄- .₄²³₅²₂ .₂-⁴³-₁ .²₂₁₂²¹ .₂₂-²²₂ .²-₂-²₂ .-²³₁₂³ .₂⁷³₁¹₁ .²³₁¹₁₂ .²₂-₃¹₁ .⁵--₂₃⁵ .₁₄²³₃₂ .₂₂²-₂⁴ .₂²²³-₁ .-²¹₁₂² .-₁¹²₂₁ .²₄₂²²- .²²₂₂²- .²²₂₂²- .,.²--₂₂²² .²-₂--²³ .₁¹²₂²²₂ .---₃³₂² .₄-₁₄²³₅ .₂-₂-⁴³- .¹²₂₁₂²¹ .₂₂-²²₂₂ .-₂-²₂-- .³₁₂³₃₂⁷ .₁¹₁₄²³₁ .₁₂-²₂-₃ .₁₂⁵--₂₃ .₂₁₄²³₃₂ .₂₂²-₂⁴₂ .²²³-₁₂- .¹₁₂²¹-₁ .²₂₁₂²₄₂ .²-₄²²₂₂ .--²²₂₂² .₂,.²--₂₂²²₂ .-₂--²³-₁ .²₂²²₂--- .₃³₂²²₄-₁ .²³₅²₂-₂- .³-₁¹²₂₁₂ .¹₁₂₂-²²₂ .²-₂-²₂-- .³₁₂³₃₂⁷³ .¹₁₄²³₁¹₁ .-²₂-₃¹₁₂ .--₂₃⁵₂₁₄ .³₃₂²₂₂²- .⁴₂₂²²³-₁ .-²¹₁₂²¹- .¹²₂₁₂²₄₂ .²-₄²²₂₂² .-²²₂₂²-₂,.²--₂₂²²₂² .₂--²³-₁¹² .²²₂----₃³ .²²₄-₁₄²³₅ .₂-₂-⁴³-₁¹ .₂₁₂²¹₁₂₂- .²₂₂²-₂-²₂ .-²³₁₂³₃₂⁷ .₁¹₁₄²³₁¹₁ .-²₂-₃¹₁₂⁵ .-₂₃⁵₂₁₄²³ .₂²₂₂²-₂⁴₂ .²²³-₁₂-²¹ .₂²¹-₁¹²₂₁ .²₄₂²²-₄²² .₂²--²²₂₂² .₂,.²--₂₂²²₂²- .--²³-₁¹²₂² .₂----₃³₂²² .-₁₄²³₅²₂-₂ .⁴³-₁¹²₂₁₂² .₁₂₂-²²₂₂²- .-²₂--²³₁₂³ .₂⁷³₁¹₁₄²³₁ .₁₂-²₂-₃¹₁₂ .--₂₃⁵₂₁₄²³ .₂²₂₂²-₂⁴₂₂ .²³-₁₂-²¹₁₂ .¹-₁¹²₂₁₂²₄ .²²-₄²²₂₂²- .²²₂₂²-₂,.²--₂₂²²₂²-₂ .-²³-₁¹²₂²²₂ .---₃³₂²²₄-₁ .²³₅²₂-₂-⁴³- .¹²₂₁₂²¹₁₂₂- .²₂₂²-₂-²₂-- .³₁₂³₃₂⁷³₁¹₁ .²³₁¹₁₂-²₂-₃ .₁₂⁵--₂₃⁵₂₁₄ .³₃₂²₂₂²-₂⁴₂ .²²³-₁₂-²¹₁₂ .¹-₁¹²₂₁₂²₄₂ .²-₄²²₂₂²--² .₂₂²-₂,.²--₂₂²²₂²-₂- .²³-₁¹²₂²²₂-- .-₃³₂²²₄-₁₄²³ .²₂-₂-⁴³-₁¹²₂ .₂²¹₁₂₂-²²₂₂² .₂-²₂--²³₁₂³₃ .⁷³₁¹₁₄²³₁¹₁₂ .²₂-₃¹₁₂⁵--₂₃ .₂₁₄²³₃₂²₂₂²- .⁴₂₂²²³-₁₂-²¹ .₂²¹-₁¹²₂₁₂²₄ .²²-₄²²₂₂²--² .₂₂²-₂,.²--₂₂²²₂²-₂-- .³-₁¹²₂²²₂---- .³₂²²₄-₁₄²³₅²₂ .₂-⁴³-₁¹²₂₁₂²¹ .₂₂-²²₂₂²-₂-²₂ .-²³₁₂³₃₂⁷³₁¹₁ .²³₁¹₁₂-²₂-₃¹₁ .⁵--₂₃⁵₂₁₄²³₃₂ .₂₂²-₂⁴₂₂²²³-₁ .-²¹₁₂²¹-₁¹²₂₁ .²₄₂²²-₄²²₂₂²- .²²₂₂²-₂,.²--₂₂²²₂²-₂--² .-₁¹²₂²²₂----₃³ .²²₄-₁₄²³₅²₂-₂- .³-₁¹²₂₁₂²¹₁₂₂- .²₂₂²-₂-²₂--²³₁ .³₃₂⁷³₁¹₁₄²³₁¹₁ .-²₂-₃¹₁₂⁵--₂₃⁵ .₁₄²³₃₂²₂₂²-₂⁴₂ .²²³-₁₂-²¹₁₂²¹- .¹²₂₁₂²₄₂²²-₄²² .₂²--²²₂₂²-₂,.²--₂₂²²₂²-₂--²³ .₁¹²₂²²₂----₃³₂² .₄-₁₄²³₅²₂-₂-⁴³- .¹²₂₁₂²¹₁₂₂-²²₂₂ .-₂-²₂--²³₁₂³₃₂⁷ .₁¹₁₄²³₁¹₁₂-²₂-₃ .₁₂⁵--₂₃⁵₂₁₄²³₃₂ .₂₂²-₂⁴₂₂²²³-₁₂- .¹₁₂²¹-₁¹²₂₁₂²₄₂ .²-₄²²₂₂²--²²₂₂² .₂,.²- .₂₂ .² . . .₂--² . .₁ .²₂ .² . .-- .₃ .₂ . .₄ .₁ .²³ . .₂ .₂-⁴ .-₁¹ . . .₂ . .₁₂₂- . .₂₂ .- .-²₂-- .³₁ .³₃ . .³₁ .₁ .²³₁ .₁₂ .²₂ . .¹₁₂ . .- .₃ .₂₁ .²³₃₂ .₂₂ .-₂ .₂₂ .²³- .₂- .¹₁₂²¹ .₁¹² .₁₂²₄ .² .- .²² .₂²- .² . .₂ .-₂,.²- .₂₂²² .²- .--² .-₁¹²₂² .₂- .--₃³ .²² .-₁₄ .³₅ .₂- .-⁴³-₁¹² .₁₂²¹ .₂₂-²²₂₂ .-₂ .²₂--² .₁₂³₃₂ .³₁¹₁₄² .₁¹₁ .- .₂-₃ .₁₂⁵- .₂₃ .₂ .₄²³ .₂²₂₂ .-₂ .₂₂²² .-₁₂- .¹₁₂²¹- .¹²₂₁₂² .₂²²-₄² .₂₂²--²²₂ .²-₂,.²--₂₂² .₂²-₂--²³ .₁¹²₂²²₂ .---₃³₂² .₄-₁₄²³₅²₂ .₂-⁴³- .¹²₂₁₂²¹₁ .₂-²²₂₂²- .-²₂- .²³₁₂³₃₂⁷³₁ .₁₄²³₁¹₁ .-²₂-₃¹ .₂⁵- .₂₃⁵₂₁₄ .³₃₂²₂₂²-₂ .₂₂²²³ .₁₂-²¹ .₂²¹-₁¹²₂₁₂² .₂²²-₄² .₂₂ .--²²₂₂ .-₂
