id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
64,0.01574082374572754,0.020108493893679462,0.19363560676574706,0.03259372191351384,distance,18,27,ball_tree,"{'weights': 'distance', 'n_neighbors': 18, 'leaf_size': 27, 'algorithm': 'ball_tree'}",0.7975708502024291,0.7935222672064778,0.7651821862348178,0.7611336032388664,0.8008130081300813,0.7836443830025345,0.016934395110807725,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8068060706724675,0.8109954312423306,0.7675527868866804,0.7610626260006002,0.8053341287315635,0.7903502087067285,0.021443056723798287,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7975708502024291,0.7935222672064778,0.7651821862348178,0.7611336032388664,0.8008130081300813,0.7836443830025345,0.016934395110807725,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7969127696835859,0.7904554799296692,0.7640607529938634,0.7569653484663053,0.7991343517973549,0.7815057405741557,0.017520278254940836,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.06717391014099121,0.08263599643577937,0.38078985214233396,0.088376209272666,uniform,11,76,kd_tree,"{'weights': 'uniform', 'n_neighbors': 11, 'leaf_size': 76, 'algorithm': 'kd_tree'}",0.7975708502024291,0.8016194331983806,0.7692307692307693,0.7530364372469636,0.7926829268292683,0.7828280833415622,0.018654817460247584,3,0.7983789260385005,0.8004052684903749,0.8004052684903749,0.8044579533941236,0.7945344129554656,0.799636365873768,0.003226180627429011,0.8065148642414174,0.8121051209976464,0.7725392527321275,0.7541691311080989,0.7962961641182744,0.7883249066395128,0.021797788739716988,3,0.799209927163656,0.8011508066699307,0.8015316975762742,0.806512293112455,0.7952243677217085,0.8007258184488049,0.003657245730883034,0.7975708502024291,0.8016194331983806,0.7692307692307693,0.7530364372469636,0.7926829268292683,0.7828280833415622,0.018654817460247584,3,0.7983789260385005,0.8004052684903749,0.8004052684903749,0.8044579533941236,0.7945344129554656,0.799636365873768,0.003226180627429011,0.7974909286231996,0.7991379191200962,0.7674503864934624,0.749727684881628,0.7920185691798611,0.7811650976596495,0.019410085710718523,3,0.7970149248972811,0.7996624019534639,0.7994373679938696,0.8032369187918033,0.7932376589744611,0.7985178545221758,0.0033034625442847567
75,0.014284706115722657,0.018540813742125337,0.19867558479309083,0.05932580539793673,uniform,11,95,ball_tree,"{'weights': 'uniform', 'n_neighbors': 11, 'leaf_size': 95, 'algorithm': 'ball_tree'}",0.7975708502024291,0.8016194331983806,0.7692307692307693,0.7530364372469636,0.7926829268292683,0.7828280833415622,0.018654817460247584,3,0.7983789260385005,0.8004052684903749,0.8004052684903749,0.8044579533941236,0.7945344129554656,0.799636365873768,0.003226180627429011,0.8065148642414174,0.8121051209976464,0.7725392527321275,0.7541691311080989,0.7962961641182744,0.7883249066395128,0.021797788739716988,3,0.799209927163656,0.8011508066699307,0.8015316975762742,0.806512293112455,0.7952243677217085,0.8007258184488049,0.003657245730883034,0.7975708502024291,0.8016194331983806,0.7692307692307693,0.7530364372469636,0.7926829268292683,0.7828280833415622,0.018654817460247584,3,0.7983789260385005,0.8004052684903749,0.8004052684903749,0.8044579533941236,0.7945344129554656,0.799636365873768,0.003226180627429011,0.7974909286231996,0.7991379191200962,0.7674503864934624,0.749727684881628,0.7920185691798611,0.7811650976596495,0.019410085710718523,3,0.7970149248972811,0.7996624019534639,0.7994373679938696,0.8032369187918033,0.7932376589744611,0.7985178545221758,0.0033034625442847567
62,0.0037801265716552734,0.00013254409109293084,0.20069069862365724,0.02308042192458412,distance,11,71,brute,"{'weights': 'distance', 'n_neighbors': 11, 'leaf_size': 71, 'algorithm': 'brute'}",0.7975708502024291,0.805668016194332,0.7611336032388664,0.757085020242915,0.7886178861788617,0.7820150752114808,0.01950684176312002,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8099429910414883,0.8159804186837084,0.7654660988011813,0.7563835489677142,0.7937572914445662,0.7883060697877317,0.023683130603365615,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7975708502024291,0.805668016194332,0.7611336032388664,0.757085020242915,0.7886178861788617,0.7820150752114808,0.01950684176312002,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7970441869038278,0.8026332105777405,0.7597980512777873,0.753821066353773,0.7875406565368931,0.7801674343300044,0.019763315293899943,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.005601644515991211,0.001237060129239523,0.19763398170471191,0.03621588786312548,distance,17,83,kd_tree,"{'weights': 'distance', 'n_neighbors': 17, 'leaf_size': 83, 'algorithm': 'kd_tree'}",0.7854251012145749,0.7935222672064778,0.7611336032388664,0.7651821862348178,0.8008130081300813,0.7812152332049637,0.015579405083831032,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.791530938814562,0.8092987245664197,0.7643984868652641,0.7641180931557904,0.8049539369793148,0.7868600360762702,0.019361913563460405,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7854251012145749,0.7935222672064778,0.7611336032388664,0.7651821862348178,0.8008130081300813,0.7812152332049637,0.015579405083831032,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7845103982204588,0.7902088607541415,0.7598938855319677,0.7606279752912919,0.7993228648127013,0.7789127969221123,0.015947154995346803,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,0.005488395690917969,0.0009793405372319091,0.1643958568572998,0.04581381117812838,distance,15,60,kd_tree,"{'weights': 'distance', 'n_neighbors': 15, 'leaf_size': 60, 'algorithm': 'kd_tree'}",0.7935222672064778,0.7935222672064778,0.7651821862348178,0.7530364372469636,0.8008130081300813,0.7812152332049637,0.018644581468265375,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8058420243258998,0.8062713442012132,0.7699736518145663,0.7512663681131758,0.8039133135710634,0.7874533404051837,0.022707831938396796,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7935222672064778,0.7935222672064778,0.7651821862348178,0.7530364372469636,0.8008130081300813,0.7812152332049637,0.018644581468265375,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7938059430810234,0.7895104427043935,0.7643506903120595,0.7485796283501357,0.7987767862452471,0.7790046981385718,0.01929148934549928,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
71,0.010530757904052734,0.01149757874877199,0.20013022422790527,0.04867355952045169,distance,15,47,kd_tree,"{'weights': 'distance', 'n_neighbors': 15, 'leaf_size': 47, 'algorithm': 'kd_tree'}",0.7935222672064778,0.7935222672064778,0.7651821862348178,0.7530364372469636,0.8008130081300813,0.7812152332049637,0.018644581468265375,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8058420243258998,0.8062713442012132,0.7699736518145663,0.7512663681131758,0.8039133135710634,0.7874533404051837,0.022707831938396796,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7935222672064778,0.7935222672064778,0.7651821862348178,0.7530364372469636,0.8008130081300813,0.7812152332049637,0.018644581468265375,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7938059430810234,0.7895104427043935,0.7643506903120595,0.7485796283501357,0.7987767862452471,0.7790046981385718,0.01929148934549928,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.006441259384155273,0.0028219869645881423,0.1497323989868164,0.017461298378184626,distance,6,30,kd_tree,"{'weights': 'distance', 'n_neighbors': 6, 'leaf_size': 30, 'algorithm': 'kd_tree'}",0.7935222672064778,0.7813765182186235,0.757085020242915,0.7732793522267206,0.7967479674796748,0.7804022250748824,0.014385377341005767,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7972366343334085,0.7874590110337485,0.7632437737700895,0.7724157190916192,0.8026837877726766,0.7846077852003084,0.014828530935769153,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7935222672064778,0.7813765182186235,0.757085020242915,0.7732793522267206,0.7967479674796748,0.7804022250748824,0.014385377341005767,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7940801009995602,0.7779527731599247,0.757831297146538,0.7714938320577961,0.7952750327843092,0.7793266072296257,0.014123073310043904,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
88,0.02191581726074219,0.030735158165597805,0.20099940299987792,0.05189144425595164,distance,19,92,brute,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 92, 'algorithm': 'brute'}",0.7854251012145749,0.7975708502024291,0.7611336032388664,0.7489878542510121,0.8008130081300813,0.7787860834073927,0.020404283622236584,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7931915371467297,0.8167598422698996,0.763970561427388,0.748200990938228,0.8053341287315635,0.7854914121027617,0.025629914468998486,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7854251012145749,0.7975708502024291,0.7611336032388664,0.7489878542510121,0.8008130081300813,0.7787860834073927,0.020404283622236584,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7848640948770577,0.7945329626775121,0.7597075306726847,0.7445219911053609,0.7991343517973549,0.7765521862259941,0.021033431338185957,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,0.038542556762695315,0.04221759376883438,0.16628026962280273,0.038221996832301305,distance,19,79,ball_tree,"{'weights': 'distance', 'n_neighbors': 19, 'leaf_size': 79, 'algorithm': 'ball_tree'}",0.7854251012145749,0.7975708502024291,0.7611336032388664,0.7489878542510121,0.8008130081300813,0.7787860834073927,0.020404283622236584,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7931915371467297,0.8167598422698996,0.763970561427388,0.748200990938228,0.8053341287315635,0.7854914121027617,0.025629914468998486,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7854251012145749,0.7975708502024291,0.7611336032388664,0.7489878542510121,0.8008130081300813,0.7787860834073927,0.020404283622236584,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7848640948770577,0.7945329626775121,0.7597075306726847,0.7445219911053609,0.7991343517973549,0.7765521862259941,0.021033431338185957,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
